168,23,13,3,7,Yes,,,$11-30,214,https://www.yelp.com/biz/bollywood-masala-indian-restaurant-la-plata,http://bollywoodmasalarestaurant.com,,,No,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,Yes,Yes,No,bollywood-masala-indian-restaurant-la-plata,La Plata,US,"120 Rosewick Rd, La Plata, MD 20646",11608.63164,https://s3-media2.fl.yelpcdn.com/bphoto/sBDUj9E2KE4s_aBUnLWDfw/o.jpg,38.55645551,-76.98516807,,2,4.5,MD,20646,Indian,,,,,Closed,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:30 pm,11:30 am - 9:30 pm,11:30 am - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(240) 776-4689,Bollywood Masala Indian Restaurant,,,,,,no info avaailable online,,,,,,,,,,,,,
121,77,11,5,12,Yes,,,$11-30,226,https://www.yelp.com/biz/bombay-nights-perry-hall,http://www.bombaynights.net,,No,No,,Yes,No,Casual,Yes,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,,,No,bombay-nights-perry-hall,Perry Hall,US,"5007 Honeygo Center Dr, Perry Hall, MD 21128",67167.68682,https://s3-media4.fl.yelpcdn.com/bphoto/oaGWeGOm2UDYbOpzYFjSdA/o.jpg,39.40483508,-76.44292731,,2,4.5,MD,21128,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 11:00 pm,11:30 am - 2:30 pm5:00 pm - 11:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(410) 248-3131,Bombay Nights,,,,,,The chef is the owner . Not useful for Indaroma. ,Lohani Nishan - might work here - https://www.facebook.com/Nishan1986?fref=pb&hc_location=profile_browser,,,,,,,,,,,,
161,46,12,9,3,Yes,,,$11-30,231,https://www.yelp.com/biz/namaste-gambrills,http://www.namastemaryland.com,,,,,Yes,Full Bar,Casual,No,,,Yes,,No,,,,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,Yes,,No,namaste-gambrills,Gambrills,US,"2510 Conway Rd, Ste 109, Gambrills, MD 21054",49265.34887,https://s3-media3.fl.yelpcdn.com/bphoto/x9MYgMoq3bBywUU7ErgqUg/o.jpg,39.02021865,-76.69657206,,2,4.5,MD,21054,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 9:30 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:30 pm,,2,1,0,1,0,0,0,,,,0,,,,,,0,(410) 721-5654,Namaste,,,,,,"Owner - Debendra Sapkota , chef - chef Lashan . No social media profiles. ",,,,,,,,,,,,,
126,69,28,10,6,Yes,,,$11-30,239,https://www.yelp.com/biz/lehja-richmond-2,http://www.lehja.com,,,No,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Average,,Yes,,Yes,Yes,,,Free,lehja-richmond-2,Richmond,US,"11800 W Broad St, Ste 910, Short Pump Town Center, Richmond, VA 23233",91718.57598,https://s3-media2.fl.yelpcdn.com/bphoto/OdSxdFnTPLdv0J1XURcpYA/o.jpg,37.657057,-77.618543,,2,4.5,VA,23233,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 9:00 pm,Trendy,1,0,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(804) 364-1111,Lehja,,,,,,The chef is the owner . Sunny Baweja - https://www.facebook.com/sandeep.baweja.92?fref=pb&hc_location=profile_browser ,Surbhi Sahni - executive chef at bittersweet nyc - https://www.facebook.com/surbhi.sahni.90?fref=pb&hc_location=friends_tab,"Floyd cardoz - chef and owner at paowala , nyc - https://www.facebook.com/floyd.cardoz?fref=pb&hc_location=friends_tab",KN Vinod - chef and owner at indique - https://www.facebook.com/K.N.Vinod?fref=pb&hc_location=friends_tab,Charanjeet Ghotra - owner at milan indian cuisine - https://www.facebook.com/cghotra?fref=pb&hc_location=profile_browser,,,,,,,,,
187,37,3,4,11,Yes,,,$11-30,242,https://www.yelp.com/biz/masala-bites-virginia-beach,,,,No,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,,,Free,masala-bites-virginia-beach,Virginia Beach,US,"2133 Upton Dr, Ste 128, Red Mill Commons Shopping Ctr, Virginia Beach, VA 23454",54545.50423,https://s3-media3.fl.yelpcdn.com/bphoto/pGCok1dJE3se64cSOj4QsA/o.jpg,36.759644,-76.006805,,2,4.5,VA,23454,Indian,Breakfast&Brunch,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 10:00 pm,Classy,1,0,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(757) 563-2828,Masala Bites,,,,,,no info avaailable online,Chef Jaideep Gill - no social media profiles,,,,,,,,,,,,
132,67,22,14,7,Yes,,,$11-30,242,https://www.yelp.com/biz/monsoon-eclectic-modern-indian-hampton,http://www.monsoonva.com,,No,,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,Yes,,Average,,Yes,,Yes,Yes,,,No,monsoon-eclectic-modern-indian-hampton,Hampton,US,"2150 Allainby Way, Hampton, VA 23666",85204.93943,https://s3-media3.fl.yelpcdn.com/bphoto/LGOaDNs-BaryDvjZJ139Kw/o.jpg,37.04454,-76.39506,,2,4.5,VA,23666,Indian,Soup,Seafood,,,11:00 am - 2:30 pm5:00 pm - 10:00 pm,11:00 am - 2:30 pm5:00 pm - 10:00 pm,11:00 am - 2:30 pm5:00 pm - 10:00 pm,11:00 am - 2:30 pm5:00 pm - 10:00 pm,11:00 am - 2:30 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 10:30 pm,12:00 pm - 3:00 pm5:00 pm - 10:00 pm,Trendy,2,1,0,1,0,0,0,,,,0,Street,,,,,1,(757) 224-1633,Monsoon Eclectic Modern Indian,,,,,,Amit kumar - executive chef - https://www.facebook.com/profile.php?id=1637193111&ref=br_rs ,,,,,,,,,,,,,
149,56,26,12,8,Yes,,,$11-30,251,https://www.yelp.com/biz/spice-6-modern-indian-dunn-lorring,http://www.spice-6.com,,Yes,Yes,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,No,Yes,Free,spice-6-modern-indian-dunn-lorring,Dunn Lorring,US,"2674 Avenir Pl, Dunn Lorring, VA 22180",89367.78872,https://s3-media1.fl.yelpcdn.com/bphoto/8vsC0DDeMdA7VxAptFpppQ/o.jpg,38.8815236,-77.23035133,,2,4.5,VA,22180,Indian,,,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Casual,2,1,0,1,0,0,0,,,,0,Garage,Street,,,,2,(703) 641-0080,Spice 6 Modern Indian,,,,,,no info avaailable online,,,,,,,,,,,,,
175,61,20,17,10,Yes,,,$11-30,283,https://www.yelp.com/biz/kadhai-boutique-indian-cuisine-bethesda-2,http://kadhai.com/,,No,No,,Yes,Full Bar,Casual,Yes,,,Yes,,Yes,,,Yes,,Yes,Yes,,,,No,,Average,,Yes,,Yes,Yes,,,No,kadhai-boutique-indian-cuisine-bethesda-2,Bethesda,US,"7905 Norfolk Ave, Bethesda, MD 20814",2437.726898,https://s3-media4.fl.yelpcdn.com/bphoto/ByyV62nF6GIgKuUagws-DA/o.jpg,38.989216,-77.097374,,2,4.5,MD,20814,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,11:30 am - 2:30 pm5:00 pm - 10:30 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,Classy,1,1,0,0,0,0,0,,,,0,Street,,,,,1,(301) 718-0121,Kadhai Boutique Indian Cuisine,,,,,,"Muhammad Mazhar - not this one , but works at Kadhai in raleigh , NC - https://www.facebook.com/profile.php?id=100008539173116&ref=br_rs ",,,,,,,,,,,,,
268,59,14,11,4,Yes,,,$11-30,356,https://www.yelp.com/biz/chutney-indian-restaurant-columbia-2,http://chutneymd.com/,,,No,,Yes,Full Bar,Casual,No,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,Yes,Free,chutney-indian-restaurant-columbia-2,Columbia,US,"9400 Snowden River Pkwy, Columbia, MD 21045",94370.07492,https://s3-media1.fl.yelpcdn.com/bphoto/mT_DVNDUoBv9vg1VHBq1-w/o.jpg,39.17660267,-76.83738704,,2,4.5,MD,21045,Indian,Buffets,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 11:00 pm,11:30 am - 3:00 pm5:00 pm - 11:00 pm,11:30 am - 3:00 pm5:00 pm - 10:00 pm,Classy,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(410) 381-3600,Chutney Indian Restaurant,,,,,,Ghouse Bin Avad - manager - https://www.facebook.com/ghouse.binavad?ref=br_rs,Rachel ghaa- chef - https://www.facebook.com/lorator.g?ref=br_rs,,,,,,,,,,,,
418,58,15,6,11,Yes,,,$11-30,508,https://www.yelp.com/biz/royal-taj-columbia-2,http://royaltajmd.com,,,No,,Yes,Full Bar,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,,No,royal-taj-columbia-2,Columbia,US,"8335 Benson Dr, Columbia, MD 21045",95728.85605,https://s3-media4.fl.yelpcdn.com/bphoto/8ydFWg4hsqmBv5dbgCm-KA/o.jpg,39.186227,-76.801016,,2,4.5,MD,21045,Indian,,,,,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 2:30 pm5:00 pm - 11:00 pm,11:30 am - 3:00 pm5:00 pm - 11:00 pm,11:30 am - 3:00 pm5:00 pm - 10:00 pm,Classy,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(410) 381-1111,Royal Taj,,,,,,neftaly hernandez - chef - https://www.facebook.com/neftaly.hernandez.549?ref=br_rs,"Shivraj singh - chef , maybe , no way to verify accuracy - https://www.facebook.com/profile.php?id=100009558076161&ref=br_rs",,,,,,,,,,,,
311,167,37,25,25,Yes,,,$11-30,565,https://www.yelp.com/biz/indigo-washington-3,http://www.indigowdc.com,,No,Yes,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,Yes,,,Yes,,Yes,Yes,,,,Yes,,Average,,Yes,,Yes,No,No,,No,indigo-washington-3,"Washington, DC",US,"243 K St NE, Washington, DC 20002",2189.446457,https://s3-media2.fl.yelpcdn.com/bphoto/43Bo5S5U9pu01-q6ycEreg/o.jpg,38.902205,-77.002233,,2,4.5,DC,20002,Indian,,,,,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,4:00 pm - 10:00 pm,Closed,Casual,2,1,0,1,0,0,0,,,,0,Street,,,,,1,(202) 544-4777,Indigo,,,,,,Dinesh tandon - owner - https://www.facebook.com/dinesh.tandon.7?ref=br_rs,"Rajeev kakkar - chef , not sure , have to verify accuracy - https://www.facebook.com/profile.php?id=100009059987973&ref=br_rs",,,,,,,,,,,,
1402,604,259,110,76,No,,,$31-60,2451,https://www.yelp.com/biz/rasika-washington,http://www.rasikarestaurant.com/pennquarter/,,Yes,No,,Yes,Full Bar,Dressy,Yes,,,No,,No,,,,,Yes,No,,,,No,,Average,,No,,Yes,Yes,Yes,,No,rasika-washington,"Washington, DC",US,"633 D St NW, Washington, DC 20004",1167.499454,https://s3-media4.fl.yelpcdn.com/bphoto/rkzs8Jh88L7SiUYbiD_4Lw/o.jpg,38.89500809,-77.02128601,,3,4.5,DC,20004,Indian,,,,,11:30 am - 2:30 pm5:30 pm - 10:30 pm,11:30 am - 2:30 pm5:30 pm - 10:30 pm,11:30 am - 2:30 pm5:30 pm - 10:30 pm,11:30 am - 2:30 pm5:30 pm - 10:30 pm,11:30 am - 2:30 pm5:00 pm - 11:00 pm,5:00 pm - 11:00 pm,Closed,Classy,1,0,0,1,0,0,0,,,,0,Valet,,,,,1,(202) 637-1222,Rasika,,,,,,Ahmed abdalrahman - works at rasika - https://www.facebook.com/ahmed.abdalrahman.1048?ref=br_rs,"Wendy najera - might not be a chef , but might know chefs - https://www.facebook.com/wen.turxios?ref=br_rs ","Jose Diaz - might not be a chef , but might know chefs - https://www.facebook.com/profile.php?id=100007157344728&ref=br_rs ",Ram ramzy - works at rasika - likely to be a chef - https://www.facebook.com/ram.ramzy/friends?pnref=lhc,"Ron jolly - bartender at rasika , might know chefs - https://www.facebook.com/RonJolly?ref=br_rs",Sudarshan Budhathoki - chef at rasika - https://www.facebook.com/sudarshan.lila?ref=br_rs ,Nixon sunny - waiter at rasika - might know chefs - https://www.facebook.com/anukutan?ref=br_rs,Sudarshan lila - chef at rasika - https://www.facebook.com/sudarshan.budhathoki.984?ref=br_rs ,Karen james - works at rasika - not a chef as far as I can tell - https://www.facebook.com/kate.triste?ref=br_rs ,"Isabella lara - works at rasika , not a chef - https://www.facebook.com/isabella.lara.3994?ref=br_rs ",Alexander cruz - works at rasika - not sure what role - https://www.facebook.com/malexander.cruz.5?ref=br_rs,"Jenny tinoco - works at rasika , not sure of role - https://www.facebook.com/jennyjohanna.membrenotinoco?ref=br_rs ",Markitos Menjivar -captain at rasika - https://www.facebook.com/markitos.menjivar.5?ref=br_rs ,Joan Ibarra - manager at rasika - https://www.facebook.com/joann.donis?ref=br_rs
28,6,1,1,0,Yes,,,Under $10,36,https://www.yelp.com/biz/hot-and-cold-cafe-lynchburg,http://hotcoldcafe.com/,,,,,Yes,No,Casual,Yes,,,Yes,,No,,,Yes,,Yes,Yes,,,,No,,Quiet,,No,,Yes,Yes,,,No,hot-and-cold-cafe-lynchburg,Lynchburg,US,"205 9th St, Lynchburg, VA 24504",33960.21352,https://s3-media1.fl.yelpcdn.com/bphoto/1h1trDw4flYI1AudZUkulA/o.jpg,37.41477203,-79.14271545,,1,4.5,VA,24504,Indian,Mediterranean,Vegetarian,,,10:00 am - 7:00 pm,10:00 am - 7:00 pm,10:00 am - 7:00 pm,10:00 am - 7:00 pm,10:00 am - 7:00 pm,11:00 am - 6:00 pm,Closed,Casual,1,1,0,0,0,0,0,,,,0,Street,,,,,1,(434) 846-4976,Hot and Cold Cafe,,,,,,owner uday mukherjee  - no social media profiles. ,,,,,,,,,,,,,
45,6,4,4,2,Yes,,,$11-30,61,https://www.yelp.com/biz/india-garden-bel-air,http://www.indiagardenus.com,,,,Yes,Yes,Beer & Wine Only,Casual,No,,,Yes,,No,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,Yes,No,india-garden-bel-air,Bel Air,US,"5 Bel Air S Pkwy, Ste 1615, Bel Air, MD 21015",57393.86391,https://s3-media2.fl.yelpcdn.com/bphoto/_F0oLWdiETMVCUICXHFv0g/o.jpg,39.49690513,-76.328476,,2,4.5,MD,21015,Indian,Pakistani,Vegan,,,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(443) 456-3282,India Garden,,,,,,no info avaailable online,,,,,,,,,,,,,
53,18,4,3,7,Yes,,,$11-30,85,https://www.yelp.com/biz/ambrosia-chester,http://www.ambrosiaindiancuisine.com,,,,,Yes,Full Bar,Casual,Yes,,,No,,No,,,,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,,,No,ambrosia-chester,Chester,US,"11 W Hundred Rd, Chester, VA 23836",97620.26908,https://s3-media2.fl.yelpcdn.com/bphoto/2ZWpBYnM378TxjibuZ3Iw/o.jpg,37.3488574,-77.3630229,,2,4.5,VA,23836,Indian,Vegetarian,,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,,0,0,0,0,0,0,0,,,,0,PrivateLot,,,,,1,(804) 571-6150,Ambrosia,,,,,,no info avaailable online,,,,,,,,,,,,,
81,22,7,0,2,Yes,,,$11-30,112,https://www.yelp.com/biz/himalayan-bistro-baltimore-4,http://www.bistrohimalayan.com,,No,No,,Yes,No,Casual,No,,,,,Yes,,,,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,Yes,,No,himalayan-bistro-baltimore-4,Baltimore,US,"1030 Light St, Baltimore, MD 21230",8131.473502,https://s3-media4.fl.yelpcdn.com/bphoto/1s9jh4C2fNCSDmCBMivxTw/o.jpg,39.27750397,-76.61277008,,2,4.5,MD,21230,Indian,Himalayan/Nepalese,,,,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 10:00 pm,11:30 am - 11:00 pm,11:30 am - 11:00 pm,11:30 am - 10:00 pm,Casual,2,1,0,1,0,0,0,,,,0,Street,,,,,1,(443) 708-3157,Himalayan Bistro,,,,,,"focuses more on nepali cuisine , not indian , might not be useful . ",,,,,,,,,,,,,
92,19,4,3,1,Yes,,,$11-30,119,https://www.yelp.com/biz/namaste-baltimore-baltimore,http://www.namastebaltimore.com,,,,,Yes,Full Bar,Casual,Yes,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Average,,Yes,,Yes,Yes,Yes,Yes,Free,namaste-baltimore-baltimore,Baltimore,US,"413 W Cold Spring Ln, Baltimore, MD 21210",4972.842927,https://s3-media4.fl.yelpcdn.com/bphoto/87-OX5HU_Bzq4vWlIUStug/o.jpg,39.3444608,-76.6306178,,2,4.5,MD,21210,Indian,Himalayan/Nepalese,,,,4:00 pm - 9:30 pm,11:30 am - 2:30 pm4:00 pm - 9:30 pm,11:30 am - 2:30 pm4:00 pm - 9:30 pm,11:30 am - 2:30 pm4:00 pm - 9:30 pm,11:30 am - 2:30 pm4:00 pm - 10:30 pm,12:00 pm - 3:00 pm4:00 pm - 10:30 pm,12:00 pm - 3:00 pm4:00 pm - 9:30 pm,Casual,2,1,0,1,0,0,0,,,,0,Street,,,,,1,(410) 889-2233,Namaste Baltimore,,,,,,Jennifer Lambert - waitress - might know the chefs - https://www.facebook.com/profile.php?id=100012821860156&ref=br_rs,,,,,,,,,,,,,
128,17,3,2,3,Yes,,,$11-30,153,https://www.yelp.com/biz/aago-newport-news-2,http://aagorestaurant.com,,,No,,Yes,Beer & Wine Only,Casual,Yes,,,Yes,,Yes,,,,,Yes,Yes,,,,No,,Average,,No,,Yes,Yes,Yes,,No,aago-newport-news-2,Newport News,US,"11745 Jefferson Ave, Unit 8, Newport News, VA 23606",83592.40116,https://s3-media1.fl.yelpcdn.com/bphoto/Sv9wa7o_HoTdqe4gLFKY9Q/o.jpg,37.08189371,-76.48100406,,2,4.5,VA,23606,Indian,Himalayan/Nepalese,,,,11:00 am - 2:30 pm5:00 pm - 9:30 pm,11:00 am - 2:30 pm5:00 pm - 9:30 pm,11:00 am - 2:30 pm5:00 pm - 9:30 pm,11:00 am - 2:30 pm5:00 pm - 9:30 pm,11:00 am - 2:30 pm5:00 pm - 10:00 pm,11:30 am - 3:00 pm5:00 pm - 10:00 pm,11:30 am - 3:00 pm5:00 pm - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(757) 310-6457,Aago,,,,,,no info avaailable online,,,,,,,,,,,,,
33,3,1,1,2,Yes,,,$11-30,40,https://www.yelp.com/biz/zam-zam-kabobs-house-manassas,http://www.zamzamkabobs.com,,,No,,Yes,No,Casual,No,,,Yes,,No,,,,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,Yes,,No,zam-zam-kabobs-house-manassas,Manassas,US,"9091 Mathis Ave, Ste 101, Manassas, VA 20110",71509.68666,https://s3-media2.fl.yelpcdn.com/bphoto/XP2aP4yRIWdZZsSphp3qdg/o.jpg,38.75928497,-77.46396637,,2,4.5,VA,20110,Indian,Afghan,Pakistani,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 11:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,Casual,2,1,0,1,0,0,0,,,,0,,,,,,0,(571) 359-6971,Zam Zam Kabobs House,,,,,,owner - babar ali khan - https://www.facebook.com/babar.alikhan.1420354?fref=pb&hc_location=profile_browser,,,,,,,,,,,,,
33,10,3,1,0,Yes,,,Under $10,47,https://www.yelp.com/biz/germantown-kabob-and-sweets-germantown,http://www.germantownkabobandsweets.com,,,Yes,,Yes,No,Casual,Yes,,,Yes,,Yes,,,Yes,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,Yes,,Free,germantown-kabob-and-sweets-germantown,Germantown,US,"13541 Clopper Rd, Germantown, MD 20874",66418.45409,https://s3-media2.fl.yelpcdn.com/bphoto/UhZ0NN1lSCC73MXHyM8F0g/o.jpg,39.1620049,-77.2810469,,1,4.5,MD,20874,Indian,Halal,Pakistani,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,11:00 am - 10:00 pm,Casual,1,0,0,0,1,0,0,,,,0,,,,,,0,(301) 366-0951,Germantown Kabob & Sweets,,,,,,no info avaailable online,,,,,,,,,,,,,
69,17,5,0,3,Yes,,,Under $10,94,https://www.yelp.com/biz/tamarind-norfolk,http://www.tamarindnorfolk.com,,No,Yes,,Yes,No,Casual,Yes,,,Yes,,No,,,,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,No,Yes,No,No,tamarind-norfolk,Norfolk,US,"415 N Military Hwy, Ste 27, Norfolk, VA 23502",60829.03736,https://s3-media4.fl.yelpcdn.com/bphoto/flFJuinkeCIHromMJT1obA/o.jpg,36.8465195,-76.2112122,,1,4.5,VA,23502,Indian,Vegetarian,Pakistani,,,Closed,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(757) 942-5611,Tamarind,,,,,,seema patel - owner - https://www.facebook.com/seema.patel.146,,,,,,,,,,,,,
70,13,0,1,1,Yes,,,$11-30,85,https://www.yelp.com/biz/tulip-grill-frederick,http://www.tulipgrill.com,,,No,,Yes,No,Casual,Yes,,,Yes,,Yes,,,Yes,,Yes,Yes,,,,Yes,,Quiet,,No,,Yes,Yes,Yes,,No,tulip-grill-frederick,Frederick,US,"4 S McCain Dr, Frederick, MD 21703",42926.08397,https://s3-media1.fl.yelpcdn.com/bphoto/0bp4KV2r26d87kxiDQyQLw/o.jpg,39.41767,-77.45303,,2,5,MD,21703,Indian,Halal,Pakistani,,,Closed,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:30 pm,11:00 am - 9:30 pm,11:00 am - 9:00 pm,Casual,2,1,0,1,0,0,0,,,,0,PrivateLot,,,,,1,(301) 898-2032,Tulip Grill,,,,,,no info avaailable online,,,,,,,,,,,,,
